UF;Codigo da Infracao;Quantidade
RIO DE JANEIRO;6645;70
RIO GRANDE DO NORTE;6645;39
RIO GRANDE DO SUL;6645;832
RONDONIA;6645;58
RORAIMA;6645;32
SANTA CATARINA;6645;748
SAO PAULO;6645;2358
SERGIPE;6645;45
TOCANTINS;6645;77
ACRE;6653;22
ALAGOAS;6653;30
AMAZONAS;6653;59
AMAPA;6653;20
BAHIA;6653;70
CEARA;6653;70
DISTRITO FEDERAL;6653;102
ESPIRITO SANTO;6653;77
GOIAS;6653;476
MARANHAO;6653;37
MATO GROSSO;6653;203
MATO GROSSO DO SUL;6653;52
MINAS GERAIS;6653;570
PARA;6653;23
PARAIBA;6653;29
PARANA;6653;354
PERNAMBUCO;6653;64
PIAUI;6653;4
RIO DE JANEIRO;6653;9
RIO GRANDE DO NORTE;6653;32
RIO GRANDE DO SUL;6653;543
RONDONIA;6653;72
RORAIMA;6653;5
SANTA CATARINA;6653;579
SAO PAULO;6653;896
SERGIPE;6653;58
TOCANTINS;6653;23
ACRE;6661;7
ALAGOAS;6661;10
AMAZONAS;6661;3
AMAPA;6661;1
BAHIA;6661;10
CEARA;6661;71
DISTRITO FEDERAL;6661;7
ESPIRITO SANTO;6661;13
GOIAS;6661;280
MARANHAO;6661;6
MATO GROSSO;6661;12
MATO GROSSO DO SUL;6661;12
MINAS GERAIS;6661;87
PARA;6661;8
PARAIBA;6661;5
PARANA;6661;29
PERNAMBUCO;6661;22
PIAUI;6661;7
RIO DE JANEIRO;6661;6
RIO GRANDE DO NORTE;6661;6
RIO GRANDE DO SUL;6661;70
RONDONIA;6661;7
RORAIMA;6661;1
SANTA CATARINA;6661;72
SAO PAULO;6661;128
SERGIPE;6661;4
TOCANTINS;6661;6
ACRE;6670;12
ALAGOAS;6670;127
AMAZONAS;6670;11
AMAPA;6670;2
BAHIA;6670;76
CEARA;6670;314
DISTRITO FEDERAL;6670;70
ESPIRITO SANTO;6670;24
GOIAS;6670;232
MARANHAO;6670;22
MATO GROSSO;6670;22
MATO GROSSO DO SUL;6670;49
MINAS GERAIS;6670;940
PARA;6670;39
PARAIBA;6670;51
PARANA;6670;145
PERNAMBUCO;6670;199
PIAUI;6670;39
RIO DE JANEIRO;6670;36
RIO GRANDE DO NORTE;6670;21
RIO GRANDE DO SUL;6670;388
RONDONIA;6670;52
RORAIMA;6670;19
SANTA CATARINA;6670;689
SAO PAULO;6670;470
SERGIPE;6670;47
TOCANTINS;6670;14
ACRE;6688;1
ALAGOAS;6688;10
AMAZONAS;6688;5
BAHIA;6688;22
CEARA;6688;11
DISTRITO FEDERAL;6688;7
ESPIRITO SANTO;6688;10
GOIAS;6688;93
MARANHAO;6688;3
MATO GROSSO;6688;10
MATO GROSSO DO SUL;6688;24
MINAS GERAIS;6688;80
PARA;6688;10
PARAIBA;6688;2
PARANA;6688;20
PERNAMBUCO;6688;20
PIAUI;6688;10
RIO DE JANEIRO;6688;6
RIO GRANDE DO NORTE;6688;1
RIO GRANDE DO SUL;6688;45
RONDONIA;6688;4
SANTA CATARINA;6688;25
SAO PAULO;6688;119
SERGIPE;6688;2
TOCANTINS;6688;4
ALAGOAS;6696;2
GOIAS;6696;7
MATO GROSSO;6696;2
MATO GROSSO DO SUL;6696;1
MINAS GERAIS;6696;8
PARAIBA;6696;1
PARANA;6696;11
PERNAMBUCO;6696;3
RIO DE JANEIRO;6696;2
RIO GRANDE DO NORTE;6696;1
RIO GRANDE DO SUL;6696;35
RONDONIA;6696;1
RORAIMA;6696;1
SANTA CATARINA;6696;41
SAO PAULO;6696;13
ACRE;6700;11
ALAGOAS;6700;87
AMAZONAS;6700;15
AMAPA;6700;4
BAHIA;6700;218
CEARA;6700;31
DISTRITO FEDERAL;6700;67
ESPIRITO SANTO;6700;61
GOIAS;6700;321
MARANHAO;6700;36
MATO GROSSO;6700;173
MATO GROSSO DO SUL;6700;32
MINAS GERAIS;6700;683
PARA;6700;42
PARAIBA;6700;24
PARANA;6700;203
PERNAMBUCO;6700;55
PIAUI;6700;11
RIO DE JANEIRO;6700;38
RIO GRANDE DO NORTE;6700;16
RIO GRANDE DO SUL;6700;457
RONDONIA;6700;103
RORAIMA;6700;7
SANTA CATARINA;6700;716
SAO PAULO;6700;1328
SERGIPE;6700;158
TOCANTINS;6700;21
PARANA;6718;1
ACRE;6726;81
ALAGOAS;6726;162
AMAZONAS;6726;191
AMAPA;6726;5
BAHIA;6726;277
CEARA;6726;579
DISTRITO FEDERAL;6726;153
ESPIRITO SANTO;6726;156
GOIAS;6726;1241
MARANHAO;6726;44
MATO GROSSO;6726;116
MATO GROSSO DO SUL;6726;195
MINAS GERAIS;6726;3228
PARA;6726;100
PARAIBA;6726;61
PARANA;6726;830
PERNAMBUCO;6726;368
PIAUI;6726;45
RIO DE JANEIRO;6726;348
RIO GRANDE DO NORTE;6726;50
RIO GRANDE DO SUL;6726;1439
RONDONIA;6726;76
RORAIMA;6726;14
SANTA CATARINA;6726;1896
SAO PAULO;6726;12737
SERGIPE;6726;56
TOCANTINS;6726;31
BAHIA;6734;1
PERNAMBUCO;6734;1
SANTA CATARINA;6734;2
BAHIA;6742;4
CEARA;6742;9
DISTRITO FEDERAL;6742;14
ESPIRITO SANTO;6742;3
GOIAS;6742;20
MATO GROSSO;6742;2
MINAS GERAIS;6742;18
PARANA;6742;4
RIO DE JANEIRO;6742;1
RIO GRANDE DO NORTE;6742;3
RIO GRANDE DO SUL;6742;6
RONDONIA;6742;2
SANTA CATARINA;6742;4
SAO PAULO;6742;5
ACRE;6750;3
ALAGOAS;6750;8
AMAZONAS;6750;1
AMAPA;6750;1
BAHIA;6750;50
CEARA;6750;14
DISTRITO FEDERAL;6750;21
ESPIRITO SANTO;6750;16
GOIAS;6750;339
MARANHAO;6750;14
MATO GROSSO;6750;47
MATO GROSSO DO SUL;6750;25
MINAS GERAIS;6750;157
PARA;6750;14
PARAIBA;6750;1
PARANA;6750;126
PERNAMBUCO;6750;14
PIAUI;6750;3
RIO DE JANEIRO;6750;5
RIO GRANDE DO NORTE;6750;2
RIO GRANDE DO SUL;6750;97
RONDONIA;6750;7
SANTA CATARINA;6750;165
SAO PAULO;6750;242
SERGIPE;6750;7
TOCANTINS;6750;21
ACRE;6769;42
ALAGOAS;6769;198
AMAZONAS;6769;37
AMAPA;6769;4
BAHIA;6769;424
CEARA;6769;712
DISTRITO FEDERAL;6769;2093
ESPIRITO SANTO;6769;71
GOIAS;6769;3429
MARANHAO;6769;33
MATO GROSSO;6769;346
MATO GROSSO DO SUL;6769;226
MINAS GERAIS;6769;2079
PARA;6769;86
PARAIBA;6769;35
PARANA;6769;1477
PERNAMBUCO;6769;329
PIAUI;6769;39
RIO DE JANEIRO;6769;80
RIO GRANDE DO NORTE;6769;33
RIO GRANDE DO SUL;6769;1503
RONDONIA;6769;47
RORAIMA;6769;12
SANTA CATARINA;6769;1245
SAO PAULO;6769;7877
SERGIPE;6769;32
TOCANTINS;6769;70
ACRE;6777;1
AMAZONAS;6777;2
BAHIA;6777;1
ESPIRITO SANTO;6777;1
GOIAS;6777;1
MINAS GERAIS;6777;6
PARA;6777;4
PARANA;6777;3
RIO GRANDE DO SUL;6777;6
SANTA CATARINA;6777;10
SAO PAULO;6777;10
ACRE;6785;1
ALAGOAS;6785;2
BAHIA;6785;6
CEARA;6785;8
DISTRITO FEDERAL;6785;2
ESPIRITO SANTO;6785;2
GOIAS;6785;12
MATO GROSSO;6785;13
MATO GROSSO DO SUL;6785;1
MINAS GERAIS;6785;30
PARA;6785;2
PARANA;6785;7
PERNAMBUCO;6785;10
RIO DE JANEIRO;6785;3
RIO GRANDE DO NORTE;6785;1
RIO GRANDE DO SUL;6785;7
SANTA CATARINA;6785;26
SAO PAULO;6785;101
TOCANTINS;6785;2
AMAZONAS;6793;2
BAHIA;6793;1
DISTRITO FEDERAL;6793;1
GOIAS;6793;1
MINAS GERAIS;6793;1
PARA;6793;1
PARANA;6793;2
RIO GRANDE DO SUL;6793;3
SANTA CATARINA;6793;3
SAO PAULO;6793;10
DISTRITO FEDERAL;6807;1
GOIAS;6807;5
MINAS GERAIS;6807;5
PARA;6807;1
PARANA;6807;3
PERNAMBUCO;6807;1
RIO DE JANEIRO;6807;1
RIO GRANDE DO SUL;6807;10
SANTA CATARINA;6807;6
SAO PAULO;6807;10
ALAGOAS;6815;2
ESPIRITO SANTO;6815;1
GOIAS;6815;3
MATO GROSSO;6815;1
MATO GROSSO DO SUL;6815;1
PERNAMBUCO;6815;1
RIO GRANDE DO SUL;6815;1
SAO PAULO;6815;18
TOCANTINS;6815;1
ACRE;6823;8
ALAGOAS;6823;3
AMAZONAS;6823;3
AMAPA;6823;1
BAHIA;6823;118
CEARA;6823;29
DISTRITO FEDERAL;6823;11
ESPIRITO SANTO;6823;23
GOIAS;6823;243
MARANHAO;6823;42
MATO GROSSO;6823;209
MATO GROSSO DO SUL;6823;86
MINAS GERAIS;6823;200
PARA;6823;46
PARAIBA;6823;2
PARANA;6823;303
PERNAMBUCO;6823;17
PIAUI;6823;11
RIO DE JANEIRO;6823;8
RIO GRANDE DO NORTE;6823;4
RIO GRANDE DO SUL;6823;186
RONDONIA;6823;22
RORAIMA;6823;1
SANTA CATARINA;6823;208
SAO PAULO;6823;368
SERGIPE;6823;10
TOCANTINS;6823;31
ACRE;6831;59
ALAGOAS;6831;31
AMAZONAS;6831;43
AMAPA;6831;3
BAHIA;6831;334
CEARA;6831;304
DISTRITO FEDERAL;6831;75
ESPIRITO SANTO;6831;460
GOIAS;6831;427
MARANHAO;6831;140
MATO GROSSO;6831;212
MATO GROSSO DO SUL;6831;185
MINAS GERAIS;6831;5110
PARA;6831;121
PARAIBA;6831;59
PARANA;6831;2049
PERNAMBUCO;6831;195
PIAUI;6831;165
RIO DE JANEIRO;6831;117
RIO GRANDE DO NORTE;6831;79
RIO GRANDE DO SUL;6831;657
RONDONIA;6831;292
RORAIMA;6831;8
SANTA CATARINA;6831;1244
SAO PAULO;6831;2398
SERGIPE;6831;41
TOCANTINS;6831;79
ACRE;6840;2
ALAGOAS;6840;1
BAHIA;6840;35
CEARA;6840;10
DISTRITO FEDERAL;6840;2
ESPIRITO SANTO;6840;2
GOIAS;6840;63
MARANHAO;6840;13
MATO GROSSO;6840;41
MATO GROSSO DO SUL;6840;30
MINAS GERAIS;6840;35
PARA;6840;14
PARANA;6840;120
PERNAMBUCO;6840;7
PIAUI;6840;4
RIO DE JANEIRO;6840;2
RIO GRANDE DO NORTE;6840;1
RIO GRANDE DO SUL;6840;36
RONDONIA;6840;5
SANTA CATARINA;6840;60
SAO PAULO;6840;146
SERGIPE;6840;1
TOCANTINS;6840;19
ACRE;6858;19
ALAGOAS;6858;113
AMAZONAS;6858;200
AMAPA;6858;14
BAHIA;6858;168
CEARA;6858;489
DISTRITO FEDERAL;6858;64
ESPIRITO SANTO;6858;18
GOIAS;6858;184
MARANHAO;6858;73
MATO GROSSO;6858;18
MATO GROSSO DO SUL;6858;13
MINAS GERAIS;6858;413
PARA;6858;181
PARAIBA;6858;73
PARANA;6858;82
PERNAMBUCO;6858;190
PIAUI;6858;151
RIO DE JANEIRO;6858;180
RIO GRANDE DO NORTE;6858;52
RIO GRANDE DO SUL;6858;131
RONDONIA;6858;87
RORAIMA;6858;16
SANTA CATARINA;6858;119
SAO PAULO;6858;571
SERGIPE;6858;64
TOCANTINS;6858;25
ACRE;6866;3
ALAGOAS;6866;46
AMAZONAS;6866;2
AMAPA;6866;29
BAHIA;6866;407
CEARA;6866;35
DISTRITO FEDERAL;6866;175
ESPIRITO SANTO;6866;27
GOIAS;6866;43
MARANHAO;6866;22
MATO GROSSO;6866;11
MATO GROSSO DO SUL;6866;2
MINAS GERAIS;6866;334
PARA;6866;61
PARAIBA;6866;36
PARANA;6866;56
PERNAMBUCO;6866;38
PIAUI;6866;23
RIO DE JANEIRO;6866;59
RIO GRANDE DO NORTE;6866;51
RIO GRANDE DO SUL;6866;38
SANTA CATARINA;6866;83
SAO PAULO;6866;236
SERGIPE;6866;12
TOCANTINS;6866;18
MINAS GERAIS;6874;4
SAO PAULO;6874;1
AMAZONAS;6882;2
BAHIA;6882;2
CEARA;6882;1
DISTRITO FEDERAL;6882;2
ESPIRITO SANTO;6882;3
GOIAS;6882;6
MARANHAO;6882;1
MATO GROSSO DO SUL;6882;2
MINAS GERAIS;6882;60
PARA;6882;1
PARAIBA;6882;2
PARANA;6882;5
PERNAMBUCO;6882;2
PIAUI;6882;1
RIO DE JANEIRO;6882;1
RIO GRANDE DO SUL;6882;1
RONDONIA;6882;3
SANTA CATARINA;6882;3
SAO PAULO;6882;18
TOCANTINS;6882;1
ACRE;6890;2
AMAZONAS;6890;1
BAHIA;6890;2
DISTRITO FEDERAL;6890;1
ESPIRITO SANTO;6890;1
GOIAS;6890;3
MINAS GERAIS;6890;29
PARAIBA;6890;2
PARANA;6890;4
PIAUI;6890;1
RIO DE JANEIRO;6890;1
RIO GRANDE DO NORTE;6890;1
RIO GRANDE DO SUL;6890;1
RONDONIA;6890;2
SAO PAULO;6890;6
ACRE;6904;4
AMAZONAS;6904;1
BAHIA;6904;7
CEARA;6904;8
DISTRITO FEDERAL;6904;1
ESPIRITO SANTO;6904;24
GOIAS;6904;9
MARANHAO;6904;1
MATO GROSSO;6904;1
MATO GROSSO DO SUL;6904;4
MINAS GERAIS;6904;33
PARA;6904;5
PARAIBA;6904;1
PARANA;6904;8
PERNAMBUCO;6904;2
PIAUI;6904;4
RIO DE JANEIRO;6904;3
RIO GRANDE DO NORTE;6904;4
RIO GRANDE DO SUL;6904;1
RONDONIA;6904;15
RORAIMA;6904;2
SANTA CATARINA;6904;6
SAO PAULO;6904;26
TOCANTINS;6904;3
ACRE;6912;35
ALAGOAS;6912;133
AMAZONAS;6912;83
AMAPA;6912;24
BAHIA;6912;421
CEARA;6912;402
DISTRITO FEDERAL;6912;316
ESPIRITO SANTO;6912;115
GOIAS;6912;1534
MARANHAO;6912;267
MATO GROSSO;6912;210
MATO GROSSO DO SUL;6912;190
MINAS GERAIS;6912;1713
PARA;6912;115
PARAIBA;6912;64
PARANA;6912;305
PERNAMBUCO;6912;456
PIAUI;6912;24
RIO DE JANEIRO;6912;455
RIO GRANDE DO NORTE;6912;114
RIO GRANDE DO SUL;6912;631
RONDONIA;6912;290
RORAIMA;6912;9
SANTA CATARINA;6912;1036
SAO PAULO;6912;4593
SERGIPE;6912;133
TOCANTINS;6912;92
ACRE;6920;2
ALAGOAS;6920;1433
AMAZONAS;6920;24
AMAPA;6920;4
BAHIA;6920;3526
CEARA;6920;5528
DISTRITO FEDERAL;6920;3757
ESPIRITO SANTO;6920;55
GOIAS;6920;12105
MARANHAO;6920;1602
MATO GROSSO;6920;84
MATO GROSSO DO SUL;6920;5988
MINAS GERAIS;6920;22375
PARA;6920;15
PARAIBA;6920;22
PARANA;6920;16829
PERNAMBUCO;6920;3611
PIAUI;6920;13
RIO DE JANEIRO;6920;9640
RIO GRANDE DO NORTE;6920;17
RIO GRANDE DO SUL;6920;10551
RONDONIA;6920;26
RORAIMA;6920;2
SANTA CATARINA;6920;19750
SAO PAULO;6920;54625
SERGIPE;6920;3067
TOCANTINS;6920;21
ALAGOAS;6939;1
MARANHAO;6939;1
MATO GROSSO DO SUL;6939;19
MINAS GERAIS;6939;7
PARANA;6939;1
RIO GRANDE DO SUL;6939;2
SANTA CATARINA;6939;1
SAO PAULO;6939;16
ACRE;6947;3
ALAGOAS;6947;5
AMAZONAS;6947;2
BAHIA;6947;14
CEARA;6947;14
DISTRITO FEDERAL;6947;9
ESPIRITO SANTO;6947;2
GOIAS;6947;55
MARANHAO;6947;1
MATO GROSSO;6947;7
MATO GROSSO DO SUL;6947;5
MINAS GERAIS;6947;73
PARA;6947;1
PARAIBA;6947;7
PARANA;6947;40
PERNAMBUCO;6947;21
PIAUI;6947;6
RIO DE JANEIRO;6947;32
RIO GRANDE DO NORTE;6947;10
RIO GRANDE DO SUL;6947;32
RONDONIA;6947;5
RORAIMA;6947;4
SANTA CATARINA;6947;83
SAO PAULO;6947;433
SERGIPE;6947;3
TOCANTINS;6947;4
BAHIA;6955;6
CEARA;6955;4
DISTRITO FEDERAL;6955;3
GOIAS;6955;12
MATO GROSSO;6955;1
MINAS GERAIS;6955;4
PARAIBA;6955;3
PARANA;6955;1
PERNAMBUCO;6955;2
PIAUI;6955;1
RIO DE JANEIRO;6955;1
RIO GRANDE DO SUL;6955;7
SANTA CATARINA;6955;2
SAO PAULO;6955;24
SERGIPE;6955;2
BAHIA;6963;5
CEARA;6963;6
DISTRITO FEDERAL;6963;2
ESPIRITO SANTO;6963;2
GOIAS;6963;56
MARANHAO;6963;2
MATO GROSSO;6963;3
MATO GROSSO DO SUL;6963;27
MINAS GERAIS;6963;21
PARA;6963;4
PARANA;6963;16
PERNAMBUCO;6963;3
RIO DE JANEIRO;6963;1
RIO GRANDE DO NORTE;6963;1
RIO GRANDE DO SUL;6963;14
RONDONIA;6963;2
RORAIMA;6963;1
SANTA CATARINA;6963;29
SAO PAULO;6963;75
SERGIPE;6963;1
TOCANTINS;6963;9
ACRE;6971;2
ALAGOAS;6971;4
BAHIA;6971;41
CEARA;6971;19
DISTRITO FEDERAL;6971;6
ESPIRITO SANTO;6971;3
GOIAS;6971;39
MARANHAO;6971;21
MATO GROSSO;6971;17
MATO GROSSO DO SUL;6971;3
MINAS GERAIS;6971;21
PARA;6971;16
PARAIBA;6971;1
PARANA;6971;30
PERNAMBUCO;6971;19
PIAUI;6971;1
RIO DE JANEIRO;6971;12
RIO GRANDE DO NORTE;6971;1
RIO GRANDE DO SUL;6971;65
RONDONIA;6971;2
RORAIMA;6971;2
SANTA CATARINA;6971;16
SAO PAULO;6971;29
SERGIPE;6971;6
TOCANTINS;6971;6
ACRE;6980;6
ALAGOAS;6980;5
AMAZONAS;6980;1
AMAPA;6980;1
BAHIA;6980;62
CEARA;6980;25
DISTRITO FEDERAL;6980;25
ESPIRITO SANTO;6980;9
GOIAS;6980;69
MARANHAO;6980;18
MATO GROSSO;6980;36
MATO GROSSO DO SUL;6980;24
MINAS GERAIS;6980;169
PARA;6980;27
PARAIBA;6980;4
PARANA;6980;143
PERNAMBUCO;6980;22
PIAUI;6980;6
RIO DE JANEIRO;6980;15
RIO GRANDE DO NORTE;6980;17
RIO GRANDE DO SUL;6980;122
RONDONIA;6980;9
SANTA CATARINA;6980;108
SAO PAULO;6980;554
SERGIPE;6980;10
TOCANTINS;6980;13
GOIAS;6998;1
MINAS GERAIS;6998;1
BAHIA;7005;2
GOIAS;7005;1
PARANA;7005;7
RIO GRANDE DO SUL;7005;1
SANTA CATARINA;7005;2
PARA;7013;1
PERNAMBUCO;7013;1
SAO PAULO;7013;1
ACRE;7030;26
ALAGOAS;7030;1204
AMAZONAS;7030;1508
AMAPA;7030;12
BAHIA;7030;525
CEARA;7030;4077
DISTRITO FEDERAL;7030;33
ESPIRITO SANTO;7030;71
GOIAS;7030;244
MARANHAO;7030;826
MATO GROSSO;7030;124
MATO GROSSO DO SUL;7030;24
MINAS GERAIS;7030;389
PARA;7030;3922
PARAIBA;7030;878
PARANA;7030;123
PERNAMBUCO;7030;744
PIAUI;7030;2273
RIO DE JANEIRO;7030;1310
RIO GRANDE DO NORTE;7030;485
RIO GRANDE DO SUL;7030;167
RONDONIA;7030;59
RORAIMA;7030;5
SANTA CATARINA;7030;102
SAO PAULO;7030;2464
SERGIPE;7030;599
TOCANTINS;7030;33
ACRE;7048;8
ALAGOAS;7048;714
AMAZONAS;7048;1345
AMAPA;7048;8
BAHIA;7048;540
CEARA;7048;2724
DISTRITO FEDERAL;7048;12
ESPIRITO SANTO;7048;46
GOIAS;7048;260
MARANHAO;7048;567
MATO GROSSO;7048;90
MATO GROSSO DO SUL;7048;31
MINAS GERAIS;7048;228
PARA;7048;1839
PARAIBA;7048;445
PARANA;7048;76
PERNAMBUCO;7048;678
PIAUI;7048;1921
RIO DE JANEIRO;7048;883
RIO GRANDE DO NORTE;7048;246
RIO GRANDE DO SUL;7048;53
RONDONIA;7048;72
RORAIMA;7048;34
SANTA CATARINA;7048;61
SAO PAULO;7048;915
SERGIPE;7048;356
TOCANTINS;7048;23
ACRE;7056;3
ALAGOAS;7056;8
AMAZONAS;7056;9
BAHIA;7056;30
CEARA;7056;19
DISTRITO FEDERAL;7056;12
ESPIRITO SANTO;7056;19
GOIAS;7056;109
MARANHAO;7056;8
MATO GROSSO;7056;19
MATO GROSSO DO SUL;7056;31
MINAS GERAIS;7056;254
PARA;7056;12
PARAIBA;7056;7
PARANA;7056;159
PERNAMBUCO;7056;21
PIAUI;7056;9
RIO DE JANEIRO;7056;9
RIO GRANDE DO NORTE;7056;8
RIO GRANDE DO SUL;7056;88
RONDONIA;7056;24
RORAIMA;7056;4
SANTA CATARINA;7056;129
SAO PAULO;7056;1161
SERGIPE;7056;18
TOCANTINS;7056;14
ACRE;7064;3
ALAGOAS;7064;4
AMAZONAS;7064;57
BAHIA;7064;27
CEARA;7064;58
DISTRITO FEDERAL;7064;14
ESPIRITO SANTO;7064;12
GOIAS;7064;60
MARANHAO;7064;33
MATO GROSSO;7064;49
MATO GROSSO DO SUL;7064;4
MINAS GERAIS;7064;144
PARA;7064;24
PARAIBA;7064;12
PARANA;7064;27
PERNAMBUCO;7064;49
PIAUI;7064;43
RIO DE JANEIRO;7064;13
RIO GRANDE DO NORTE;7064;42
RIO GRANDE DO SUL;7064;89
RORAIMA;7064;4
SANTA CATARINA;7064;29
SAO PAULO;7064;896
SERGIPE;7064;6
TOCANTINS;7064;25
ACRE;7072;4
ALAGOAS;7072;15
AMAZONAS;7072;53
AMAPA;7072;1
BAHIA;7072;19
CEARA;7072;69
DISTRITO FEDERAL;7072;1
ESPIRITO SANTO;7072;4
GOIAS;7072;40
MARANHAO;7072;32
MATO GROSSO;7072;37
MATO GROSSO DO SUL;7072;7
MINAS GERAIS;7072;51
PARA;7072;67
PARAIBA;7072;25
PARANA;7072;16
PERNAMBUCO;7072;29
PIAUI;7072;121
RIO DE JANEIRO;7072;17
RIO GRANDE DO NORTE;7072;16
RIO GRANDE DO SUL;7072;5
RONDONIA;7072;27
RORAIMA;7072;3
SANTA CATARINA;7072;1
SAO PAULO;7072;83
SERGIPE;7072;6
TOCANTINS;7072;11
CEARA;7080;1
DISTRITO FEDERAL;7080;1
GOIAS;7080;2
MATO GROSSO;7080;2
MATO GROSSO DO SUL;7080;1
MINAS GERAIS;7080;2
SANTA CATARINA;7080;1
SAO PAULO;7080;4
TOCANTINS;7080;1
ALAGOAS;7099;1
AMAZONAS;7099;3
BAHIA;7099;8
CEARA;7099;9
DISTRITO FEDERAL;7099;3
ESPIRITO SANTO;7099;2
GOIAS;7099;26
MATO GROSSO;7099;6
MATO GROSSO DO SUL;7099;2
MINAS GERAIS;7099;52
PARA;7099;2
PARAIBA;7099;2
PARANA;7099;22
PERNAMBUCO;7099;7
PIAUI;7099;6
RIO DE JANEIRO;7099;7
RIO GRANDE DO NORTE;7099;4
RIO GRANDE DO SUL;7099;25
RONDONIA;7099;4
SANTA CATARINA;7099;27
SAO PAULO;7099;336
SERGIPE;7099;2
TOCANTINS;7099;2
ACRE;7102;1
ALAGOAS;7102;4
BAHIA;7102;1
CEARA;7102;4
DISTRITO FEDERAL;7102;4
ESPIRITO SANTO;7102;4
GOIAS;7102;25
MATO GROSSO DO SUL;7102;3
MINAS GERAIS;7102;41
PARA;7102;2
PARAIBA;7102;1
PARANA;7102;4
PERNAMBUCO;7102;7
PIAUI;7102;13
RIO GRANDE DO NORTE;7102;2
RIO GRANDE DO SUL;7102;10
SANTA CATARINA;7102;5
SAO PAULO;7102;19
CEARA;7110;3
GOIAS;7110;4
MINAS GERAIS;7110;1
PARAIBA;7110;1
PIAUI;7110;1
CEARA;7137;1
DISTRITO FEDERAL;7137;1
GOIAS;7137;2
MATO GROSSO;7137;1
PARA;7137;1
PARANA;7137;1
PIAUI;7137;3
RIO DE JANEIRO;7137;3
SAO PAULO;7137;2
BAHIA;7145;1
SAO PAULO;7145;1
BAHIA;7153;33
DISTRITO FEDERAL;7153;1
GOIAS;7153;2
MATO GROSSO DO SUL;7153;1
MINAS GERAIS;7153;3
PARANA;7153;1
PERNAMBUCO;7153;2
RIO DE JANEIRO;7153;2
RONDONIA;7153;1
SANTA CATARINA;7153;2
SAO PAULO;7153;7
ALAGOAS;7161;1
DISTRITO FEDERAL;7161;1
GOIAS;7161;2
PARANA;7161;1
RIO DE JANEIRO;7161;1
SAO PAULO;7161;1
CEARA;7170;1
GOIAS;7170;1
SANTA CATARINA;7170;1
SAO PAULO;7170;1
SERGIPE;7170;1
BAHIA;7188;1
GOIAS;7188;1
RIO DE JANEIRO;7188;2
SANTA CATARINA;7188;1
BAHIA;7196;1
ESPIRITO SANTO;7196;1
MATO GROSSO DO SUL;7196;2
MINAS GERAIS;7196;2
PARANA;7196;1
PERNAMBUCO;7196;5
RIO DE JANEIRO;7196;8
RIO GRANDE DO SUL;7196;1
SANTA CATARINA;7196;1
SAO PAULO;7196;7
ALAGOAS;7218;13
AMAZONAS;7218;4
AMAPA;7218;1
BAHIA;7218;72
CEARA;7218;173
DISTRITO FEDERAL;7218;32
ESPIRITO SANTO;7218;4
GOIAS;7218;345
MARANHAO;7218;11
MATO GROSSO;7218;11
MATO GROSSO DO SUL;7218;5
MINAS GERAIS;7218;79
PARA;7218;13
PARAIBA;7218;14
PARANA;7218;8
PERNAMBUCO;7218;49
PIAUI;7218;8
RIO DE JANEIRO;7218;7
RIO GRANDE DO NORTE;7218;8
RIO GRANDE DO SUL;7218;3
RONDONIA;7218;3
RORAIMA;7218;2
SANTA CATARINA;7218;12
SAO PAULO;7218;50
SERGIPE;7218;3
TOCANTINS;7218;10
SAO PAULO;7226;1
ACRE;7234;6
ALAGOAS;7234;6
AMAZONAS;7234;583
AMAPA;7234;3
BAHIA;7234;213
CEARA;7234;254
DISTRITO FEDERAL;7234;416
ESPIRITO SANTO;7234;36
GOIAS;7234;98
MARANHAO;7234;3
MATO GROSSO;7234;111
MATO GROSSO DO SUL;7234;17
MINAS GERAIS;7234;537
PARA;7234;6
PARAIBA;7234;17
PARANA;7234;175
PERNAMBUCO;7234;408
PIAUI;7234;9
RIO DE JANEIRO;7234;25
RIO GRANDE DO NORTE;7234;99
RIO GRANDE DO SUL;7234;232
RONDONIA;7234;2
RORAIMA;7234;11
SANTA CATARINA;7234;284
SAO PAULO;7234;3903
SERGIPE;7234;17
TOCANTINS;7234;11
ACRE;7242;29
ALAGOAS;7242;828
AMAZONAS;7242;18
AMAPA;7242;3
BAHIA;7242;1437
CEARA;7242;377
DISTRITO FEDERAL;7242;3583
ESPIRITO SANTO;7242;157
GOIAS;7242;12607
MARANHAO;7242;135
MATO GROSSO;7242;1070
MATO GROSSO DO SUL;7242;497
MINAS GERAIS;7242;6853
PARA;7242;225
PARAIBA;7242;191
PARANA;7242;4741
PERNAMBUCO;7242;1582
PIAUI;7242;85
RIO DE JANEIRO;7242;469
RIO GRANDE DO NORTE;7242;82
RIO GRANDE DO SUL;7242;3015
RONDONIA;7242;89
RORAIMA;7242;18
SANTA CATARINA;7242;5862
SAO PAULO;7242;19912
SERGIPE;7242;156
TOCANTINS;7242;283
ALAGOAS;7250;1
GOIAS;7250;2
MATO GROSSO;7250;1
MINAS GERAIS;7250;1
PARANA;7250;1
RIO GRANDE DO SUL;7250;7
SANTA CATARINA;7250;1
SAO PAULO;7250;6
ACRE;7269;1
GOIAS;7269;3
MINAS GERAIS;7269;1
PARAIBA;7269;2
RIO GRANDE DO NORTE;7269;1
RIO GRANDE DO SUL;7269;1
SANTA CATARINA;7269;2
SAO PAULO;7269;16
BAHIA;7277;2
